GlobalId,Category,cost
1wCEYt3qz4oQ7dd0hslcqN,IFCFURNITURE,480
1wCEYt3qz4oQ7dd0hslcqM,IFCFURNITURE,480
1wCEYt3qz4oQ7dd0hslcq9,IFCFURNITURE,480
3HG04Ne1b5W8ZXjO0Xv6Gd,IFCDOOR,1849.63
3UWv$DRqb5r9d6smiWX_JK,IFCWALL,9.97
1YueUxVJH8SwhLiH$TP6pH,IFCWALL,50.18
3Exf$uKEj6vBh5DuRp1ROl,IFCWALL,96.6
1do79UPsT5QgT3kMg0ohor,IFCBUILDINGELEMENTPROXY,33.39
1do79UPsT5QgT3kMg0ohpV,IFCFURNITURE,480
1do79UPsT5QgT3kMg0ohpg,IFCFURNITURE,480
1do79UPsT5QgT3kMg0ohpk,IFCBUILDINGELEMENTPROXY,0.69
1do79UPsT5QgT3kMg0ohuo,IFCWALL,349.66
1do79UPsT5QgT3kMg0ohur,IFCWALL,127.38
2XHYIYzAHChPcvcG26L_72,IFCFURNITURE,480
2XHYIYzAHChPcvcG26L_$3,IFCWALL,9.73
2Ytno7yd91dQAhhP73Exwe,IFCFURNITURE,480
3eqETIWmT5yuBevKr2XxPn,IFCWALL,65.19
2T6jb8H4fEr9KuKgMsHRIy,IFCWALL,1254.04
0dqh5oTcz4aP$fn7IYtJ8J,IFCCOLUMN,1060
0stYUSRTn5hRP77Rc$SXeg,IFCCOLUMN,250
0stYUSRTn5hRP77Rc$SY1k,IFCCOLUMN,553.47
3VCA17cZnE4hOgUPEreCaQ,IFCSLAB,8.22
3VCA17cZnE4hOgUPEreCeX,IFCSLAB,21.81
0mlMV$YD96HATmmaM7Gcne,IFCBUILDINGELEMENTPROXY,0.19
1zjKbiVkf1oPvTxOFraFXi,IFCSLAB,688.72
2jtQFeVJ1Bz8UWF8lVSB1R,IFCWALL,191.32
0UGxX1kPL6sx7IPcItoIWP,IFCWALL,193.19
3RKbg7mVv5KOhSWj4h$86F,IFCPLATE,100.86
02a5zYLwD3j9mC$YV6wo8K,IFCCOVERING,194.63
2uA1QuTrD56OjKrY65ZNTO,IFCWINDOW,3470.25
2Nacuo19H4IAx5s3kv9C7L,IFCWINDOW,3470.25
2Nacuo19H4IAx5s3kv9C7J,IFCBUILDINGELEMENTPROXY,0.08
2Nacuo19H4IAx5s3kv9COY,IFCWALL,6.52
2Nacuo19H4IAx5s3kv9Cfg,IFCWALL,25.74
040pYaAfP5UfxiZy_buDoR,IFCWALL,150.77
0fb8ht1cj4oRHWJZerVZTj,IFCMEMBER,45.57
0m0pXsvXb5xv$2ui6N15n$,IFCRAILING,620
1UWxiaL6n2IvHI9Y0lqOOI,IFCSLAB,1200
02_CiyN659neOqt2G8Olzv,IFCMEMBER,350
37O9F6zDH7NuO6lYxEN7gA,IFCBUILDINGELEMENTPROXY,400
3scyhg1aT4f8EoxA1HN$Lz,IFCMEMBER,350
3oWRtKgGH6quoh0HBRWZPQ,IFCBUILDINGELEMENTPROXY,400
3kc6SqM9H57QHDXaSHOqFz,IFCRAILING,620
0m0pXsvXb5xv$2ui6N15nx,IFCRAILING,620
3MtS$kY6L9TutOnr0iopPi,IFCSLAB,1200
24t60vxTTEaBt3p99Y_G2x,IFCBUILDINGELEMENTPROXY,400
3scyhg1aT4f8EoxA1HN$Gd,IFCSTAIR,4200
3IP1NcR8H1yQoZHEVfIron,IFCBUILDINGELEMENTPROXY,400
0JyMPP2zL4IAnCaufeb8P4,IFCBUILDINGELEMENTPROXY,400
31rKK5OS94d9cPXIYeNUTC,IFCMEMBER,350
2I7Auyk8bCgAfwQpXOR$9x,IFCBUILDINGELEMENTPROXY,400
0WpdaO$PjBJRoYSnKb1Wfp,IFCBUILDINGELEMENTPROXY,400
11qQrX$zDAqxSsCbLSxNId,IFCBUILDINGELEMENTPROXY,400
31rKK5OS94d9cPXIYeNUT0,IFCMEMBER,350
0eDgNlL91F2QoCDuZZMBpF,IFCBUILDINGELEMENTPROXY,400
37O9F6zDH7NuO6lYxEN7ex,IFCBUILDINGELEMENTPROXY,400
0O5ZCyMCrCOQ6uiL7qfha3,IFCRAILING,620
1dQuNrVRX7Z8lBw2sv8ieE,IFCBUILDINGELEMENTPROXY,400
18E6Eks41DRfnhuMF6_vqo,IFCBUILDINGELEMENTPROXY,400
37O9F6zDH7NuO6lYxEN7gW,IFCBUILDINGELEMENTPROXY,400
11qQrX$zDAqxSsCbLSxNIY,IFCBUILDINGELEMENTPROXY,400
1JU62QTXfD2RUOVIJGrICf,IFCMEMBER,350
1XeopoEmL4fQChMRbpTc4x,IFCMEMBER,350
37O9F6zDH7NuO6lYxEN7ha,IFCBUILDINGELEMENTPROXY,400
1YpT8RiCzEtvfm84izHoIh,IFCBUILDINGELEMENTPROXY,400
22T8RHjlP7sPxAvJUQWveP,IFCBUILDINGELEMENTPROXY,400
3rEcuqkUPA6BPrOCMOGNme,IFCRAILING,620
2LDPNirxb6Uv4e97Wb9aFG,IFCBUILDINGELEMENTPROXY,400
2edGu3VRXAYQxyAyIU130O,IFCRAILING,620
2Z1lN957z0auk_rV6OvZPD,IFCRAILING,620
37O9F6zDH7NuO6lYxEN78m,IFCBUILDINGELEMENTPROXY,400
1avhRfmw91wxWQrhU4W2FT,IFCRAILING,620
2MGIpRi0XEXwECOTNgoznk,IFCMEMBER,350
3scyhg1aT4f8EoxA1HN$IA,IFCMEMBER,350
0d_HunAzzAPg4$RxtR7pkM,IFCRAILING,620
11qQrX$zDAqxSsCbLSxMjQ,IFCBUILDINGELEMENTPROXY,400
1XeopoEmL4fQChMRbpTc9n,IFCDOOR,1838.07
2jRUK7Mkb6Ue8A9OvpTGVZ,IFCLIGHTFIXTURE,210
29L_DeI4f1hfP6ODuq8daf,IFCLIGHTFIXTURE,210
1ynIJTp3j41BnCd95bH$nO,IFCLIGHTFIXTURE,210
1ynIJTp3j41BnCd95bH$nW,IFCLIGHTFIXTURE,210
1ynIJTp3j41BnCd95bH$$p,IFCLIGHTFIXTURE,210
2i1ro43jr7TeCTnrJrjJy8,IFCLIGHTFIXTURE,210
3b_GinbYTDwALWT66s67eV,IFCCOVERING,12.27
2Fie0ty599fxnsmWh4Vkcq,IFCPLATE,78.51
2Dmljw8uHCLBZQQu9H5f0P,IFCPLATE,101.95
2Dmljw8uHCLBZQQu9H5f3E,IFCPLATE,280
2Dmljw8uHCLBZQQu9H5f2g,IFCMEMBER,77.47
2Dmljw8uHCLBZQQu9H5f3C,IFCMEMBER,34.03
2Dmljw8uHCLBZQQu9H5f3d,IFCPLATE,13.34
2Dmljw8uHCLBZQQu9H5f3b,IFCMEMBER,33.04
2Dmljw8uHCLBZQQu9H5f3N,IFCPLATE,183.94
2Dmljw8uHCLBZQQu9H5f0F,IFCMEMBER,57.35
2Dmljw8uHCLBZQQu9H5fBF,IFCCURTAINWALL,2145
2Dmljw8uHCLBZQQu9H5fBD,IFCMEMBER,11.96
2Dmljw8uHCLBZQQu9H5fBg,IFCPLATE,160
2Dmljw8uHCLBZQQu9H5fBd,IFCMEMBER,6.08
2Dmljw8uHCLBZQQu9H5f8C,IFCMEMBER,232.04
2Dmljw8uHCLBZQQu9H5fB2,IFCCURTAINWALL,1998.75
2Dmljw8uHCLBZQQu9H5f9G,IFCPLATE,160
2Dmljw8uHCLBZQQu9H5f9b,IFCDOOR,1612
2Dmljw8uHCLBZQQu9H5f98,IFCMEMBER,175
2Dmljw8uHCLBZQQu9H5f8h,IFCCURTAINWALL,1415.56
2Dmljw8uHCLBZQQu9H5f9e,IFCMEMBER,33.04
2Dmljw8uHCLBZQQu9H5f9v,IFCMEMBER,232.04
2Dmljw8uHCLBZQQu9H5fNa,IFCPLATE,158.17
2Dmljw8uHCLBZQQu9H5fMN,IFCMEMBER,54.69
2Dmljw8uHCLBZQQu9H5fM0,IFCMEMBER,52.79
2Dmljw8uHCLBZQQu9H5fMh,IFCMEMBER,68.36
08AjPVhWzAfA8XtWBWZsf6,IFCBUILDINGELEMENTPROXY,1.43
38OlOkM2PAyBTHwwnGOIdJ,IFCLIGHTFIXTURE,210
0b6St3DlX6wOevvBjxGfhp,IFCLIGHTFIXTURE,210
3WJfQUHe1A3x25MI_xeXn7,IFCLIGHTFIXTURE,210
3WJfQUHe1A3x25MI_xeXn3,IFCLIGHTFIXTURE,210
3WJfQUHe1A3x25MI_xeX60,IFCLIGHTFIXTURE,210
3o5gkqdY9E6A2F1wtqtPfH,IFCLIGHTFIXTURE,210
0GEi30tdHE7giWEzRe7Mvp,IFCWALL,3.33
21U07TPLv4F9zfrV5EuniN,IFCPLATE,484.41
21U07TPLv4F9zfrV5EuniM,IFCPLATE,495.23
21U07TPLv4F9zfrV5Eunj3,IFCPLATE,282.04
21U07TPLv4F9zfrV5EuniS,IFCMEMBER,86.9
21U07TPLv4F9zfrV5Eunjt,IFCMEMBER,145.83
21U07TPLv4F9zfrV5Eunj5,IFCMEMBER,86.59
21U07TPLv4F9zfrV5EunjS,IFCMEMBER,86.9
0m3ylIKyvFIf90OJWdRds1,IFCFURNITURE,480
0m3ylIKyvFIf90OJWdRdtF,IFCFURNITURE,480
0m3ylIKyvFIf90OJWdRdtE,IFCFURNITURE,480
0m3ylIKyvFIf90OJWdRdux,IFCWALL,1375.59
0d_HunAzzAPg4$RxtR7pfD,IFCBUILDINGELEMENTPROXY,0.27
0d_HunAzzAPg4$RxtR7peO,IFCBUILDINGELEMENTPROXY,0.27
2F3zBK1BH8DBfhr$IH1Obm,IFCBUILDINGELEMENTPROXY,0.05
2F3zBK1BH8DBfhr$IH1OYD,IFCBUILDINGELEMENTPROXY,0.05
2F3zBK1BH8DBfhr$IH1OYF,IFCBUILDINGELEMENTPROXY,1.1
2F3zBK1BH8DBfhr$IH1OY9,IFCBUILDINGELEMENTPROXY,0.05
2F3zBK1BH8DBfhr$IH1OYe,IFCBUILDINGELEMENTPROXY,0.05
2F3zBK1BH8DBfhr$IH1OYu,IFCBUILDINGELEMENTPROXY,0.05
2F3zBK1BH8DBfhr$IH1OZO,IFCBUILDINGELEMENTPROXY,0.05
2F3zBK1BH8DBfhr$IH1OZP,IFCBUILDINGELEMENTPROXY,0.05
2F3zBK1BH8DBfhr$IH1OZR,IFCBUILDINGELEMENTPROXY,1.1
0uSJAgBT1ABOFjSdJfHCSb,IFCBUILDINGELEMENTPROXY,0.05
30zSZjFxH19R7IhI893rax,IFCLIGHTFIXTURE,210
30zSZjFxH19R7IhI893q7a,IFCSLAB,206.13
2Dmljw8uHCLBZQQu9H5fNO,IFCMEMBER,56.11
2Dmljw8uHCLBZQQu9H5fNE,IFCMEMBER,68.36
2Dmljw8uHCLBZQQu9H5fN6,IFCMEMBER,68.36
1HuOQ2xWrE6xc43TABXjmm,IFCCOVERING,134.19
1HuOQ2xWrE6xc43TABXiH3,IFCLIGHTFIXTURE,210
128PB7rvH4mfupwLkPTVrb,IFCBUILDINGELEMENTPROXY,0.19
2MAHRuCXP51wFXs0k0D8sF,IFCMEMBER,51.27
3oWRtKgGH6quoh0HBRWZDi,IFCBUILDINGELEMENTPROXY,66.54
2xT4x5lXnBNxcZ5QZbxhSc,IFCWALL,2.36
34lqDYnzHB3wmZslDJwlAf,IFCWALL,0.39
359zRRFDT1vRiwFSrqNXnY,IFCLIGHTFIXTURE,210
0yuIaJzffD5AfrddYB8T0a,IFCWALL,1.1
3L$Sj8Ky577w1z8YH1ADX0,IFCSLAB,78.17
0l1uiLxhf6Sh$CRbsdNO6V,IFCBUILDINGELEMENTPROXY,14.58
0f$4Yl2BB54G7Wu2Ph4WBn,IFCSLAB,46.94
1dKu5zsdHE_A8Pn$AaqexD,IFCWALL,30.84
2sZrw6C5b5Ih3WSLyhiEuB,IFCWALL,126.03
3TrHpcVaX469YScxaCLoFJ,IFCCOLUMN,454.15
0j49MZvDrAEu6uW6jnTMOu,IFCLIGHTFIXTURE,210
0j49MZvDrAEu6uW6jnTMQO,IFCLIGHTFIXTURE,210
0RjpzTzI92$PvNq_RFrvuO,IFCWALL,113.75
3w1fdDBgP24AlAEkntqDwF,IFCWALL,101.25
0Lwxb_BUfALAc2_$BhZdz2,IFCWALL,238.67
0Lwxb_BUfALAc2_$BhZc3y,IFCWALL,14.66
2I7Auyk8bCgAfwQpXOR$08,IFCSLAB,172.6
3IP1NcR8H1yQoZHEVfIrM0,IFCSLAB,232.57
37O9F6zDH7NuO6lYxEN6yR,IFCCOVERING,748.95
37O9F6zDH7NuO6lYxEN7hn,IFCLIGHTFIXTURE,210
37O9F6zDH7NuO6lYxEN7gp,IFCLIGHTFIXTURE,210
2VbmknNWH5ueGyA7dIdxE9,IFCBUILDINGELEMENTPROXY,1.52
0aoNsuD5j4$9eV5sDQfWTA,IFCSLAB,229.13
1df_AX8lj42QG_5UAC4gyc,IFCWALL,34.16
3TU2oe8q5EWBZPZ9aDFzvU,IFCSLAB,963.8
2CN5jdBAn0heeMXkK42zQS,IFCWALL,206.25
3DXKBuZLPBzw30xfYN9u1g,IFCWALL,236.81
1YpT8RiCzEtvfm84izHoNb,IFCWALL,4.49
3vN2Fl6Az8C9cBZizN$HQ3,IFCWALL,6.11
22T8RHjlP7sPxAvJUQWvZn,IFCWALL,52.11
2J5sLyal16uwFIVutbWILy,IFCFURNITURE,480
3WfYW5FlP7QuyLJ0RKDFgx,IFCWALL,117.82
11qQrX$zDAqxSsCbLSxNB8,IFCWALL,58.5
0q9es9kCD4oOj_kMIudRU8,IFCCURTAINWALL,24897.03
0q9es9kCD4oOj_kMIudRTL,IFCPLATE,191.69
0q9es9kCD4oOj_kMIudRSp,IFCPLATE,44.24
00OcTh2YnDIRjBe1O3sIYX,IFCPLATE,44.24
0q9es9kCD4oOj_kMIudRT_,IFCMEMBER,21.65
0q9es9kCD4oOj_kMIudRTm,IFCMEMBER,21.65
0q9es9kCD4oOj_kMIudRSt,IFCMEMBER,21.65
0q9es9kCD4oOj_kMIudRSe,IFCMEMBER,15.95
00OcTh2YnDIRjBe1O3sIYN,IFCMEMBER,72.92
00OcTh2YnDIRjBe1O3sIYO,IFCMEMBER,72.92
00OcTh2YnDIRjBe1O3sIZa,IFCMEMBER,69.12
02_CiyN659neOqt2G8Oloy,IFCMEMBER,72.92
02_CiyN659neOqt2G8Olod,IFCMEMBER,69.12
2ch6GiTYr6ofWwBJULtROn,IFCCURTAINWALL,7009.84
2ch6GiTYr6ofWwBJULtRRb,IFCPLATE,44.05
2ch6GiTYr6ofWwBJULtROl,IFCMEMBER,70.73
2ch6GiTYr6ofWwBJULtROG,IFCMEMBER,11.3
343IftMCP4UOCLPJnmEwxu,IFCPLATE,84.26
343IftMCP4UOCLPJnm954U,IFCPLATE,44.24
343IftMCP4UOCLPJnm954Q,IFCPLATE,44.24
343IftMCP4UOCLPJnm9551,IFCMEMBER,72.92
343IftMCP4UOCLPJnm954Y,IFCMEMBER,72.92
343IftMCP4UOCLPJnm954l,IFCMEMBER,15.95
343IftMCP4UOCLPJnm9545,IFCMEMBER,15.95
343IftMCP4UOCLPJnmEwxl,IFCMEMBER,72.92
343IftMCP4UOCLPJnmEwxn,IFCMEMBER,15.95
343IftMCP4UOCLPJnmEwxz,IFCMEMBER,68.74
343IftMCP4UOCLPJnmEwx8,IFCMEMBER,32.28
04b3cqL6T7nASkHPv$no5O,IFCMEMBER,36.08
04b3cqL6T7nASkHPv$no4M,IFCWALL,396.96
04b3cqL6T7nASkHPv$no4w,IFCPLATE,148.33
04b3cqL6T7nASkHPv$nox3,IFCMEMBER,51.27
04b3cqL6T7nASkHPv$nox0,IFCMEMBER,58.49
2pwDOOMab0WgF3Q0CIvrV1,IFCMEMBER,54.69
1yjzQ_fH5D2ulNYAuuyBaD,IFCMEMBER,51.65
04b3cqL6T7nASkHPv$novj,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nou3,IFCMEMBER,2.4
04b3cqL6T7nASkHPv$nou4,IFCMEMBER,4.68
1yjzQ_fH5D2ulNYAuuyBal,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nouw,IFCPLATE,47.5
1yjzQ_fH5D2ulNYAuuyBve,IFCMEMBER,115.45
04b3cqL6T7nASkHPv$no$i,IFCPLATE,63.68
04b3cqL6T7nASkHPv$no_6,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$no_O,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$no_P,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$no_Y,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$no_t,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nozC,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nozG,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nozN,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nozQ,IFCMEMBER,2.31
1yjzQ_fH5D2ulNYAuuyBue,IFCMEMBER,2.31
1yjzQ_fH5D2ulNYAuuyBup,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$noy1,IFCPLATE,47.5
04b3cqL6T7nASkHPv$noy9,IFCPLATE,133.7
04b3cqL6T7nASkHPv$noyP,IFCPLATE,133.7
1yjzQ_fH5D2ulNYAuuyBbA,IFCMEMBER,115.45
04b3cqL6T7nASkHPv$noyb,IFCPLATE,133.7
04b3cqL6T7nASkHPv$noyw,IFCMEMBER,2.37
04b3cqL6T7nASkHPv$non1,IFCCURTAINWALL,18416.6
2B9ggR9Lj4EhSARQFirukz,IFCMEMBER,51.65
04b3cqL6T7nASkHPv$nonQ,IFCPLATE,133.7
04b3cqL6T7nASkHPv$none,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nonf,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$noni,IFCMEMBER,1
04b3cqL6T7nASkHPv$nonq,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nom7,IFCMEMBER,2.37
04b3cqL6T7nASkHPv$nomE,IFCMEMBER,2.31
2B9ggR9Lj4EhSARQFiruld,IFCMEMBER,1
04b3cqL6T7nASkHPv$nomc,IFCPLATE,26.39
04b3cqL6T7nASkHPv$nomb,IFCPLATE,133.7
04b3cqL6T7nASkHPv$nomx,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nomv,IFCMEMBER,2.31
0swtehvpv5Xh4hPQqBXFcC,IFCMEMBER,2.31
0swtehvpv5Xh4hPQqBXFcA,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$notT,IFCBUILDINGELEMENTPROXY,0.82
04b3cqL6T7nASkHPv$notX,IFCPLATE,26.39
04b3cqL6T7nASkHPv$nos5,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nosC,IFCMEMBER,2.17
0swtehvpv5Xh4hPQqBXFWj,IFCMEMBER,0.94
04b3cqL6T7nASkHPv$nosd,IFCPLATE,103.33
04b3cqL6T7nASkHPv$nosi,IFCWALL,460.24
04b3cqL6T7nASkHPv$nor4,IFCWINDOW,3602.3
04b3cqL6T7nASkHPv$norT,IFCMEMBER,36.08
04b3cqL6T7nASkHPv$nore,IFCWALL,830.41
04b3cqL6T7nASkHPv$noqf,IFCPLATE,26.39
04b3cqL6T7nASkHPv$nohK,IFCMEMBER,4.68
0XunQJuDrCywXJ370JIT7x,IFCFURNITURE,480
0XunQJuDrCywXJ370JIT76,IFCFURNITURE,480
0XunQJuDrCywXJ370JIT6t,IFCFURNITURE,480
0XunQJuDrCywXJ370JIT6d,IFCFURNITURE,480
24UQUejir30hZbTvW6h7Y0,IFCWALL,205.72
3SnOVw7ojDZ8nnFzhqld$x,IFCPLATE,162.83
3SnOVw7ojDZ8nnFzhqldjM,IFCPLATE,70.59
3SnOVw7ojDZ8nnFzhqldiz,IFCMEMBER,100.05
3SnOVw7ojDZ8nnFzhqldzM,IFCMEMBER,46.68
3SnOVw7ojDZ8nnFzhqldxw,IFCMEMBER,24.31
3SnOVw7ojDZ8nnFzhqldMP,IFCMEMBER,28.86
3SnOVw7ojDZ8nnFzhqldIN,IFCMEMBER,28.86
3SnOVw7ojDZ8nnFzhqlcix,IFCPLATE,95.42
1lxqaTga9DvxFctJPFesiM,IFCWALL,20.35
3MtS$kY6L9TutOnr8iopPi,IFCSLAB,230.15
21$tDpUWDEtxLZIWIT_3C5,IFCBUILDINGELEMENTPROXY,1336.61
21$tDpUWDEtxLZIWIT_3C0,IFCBUILDINGELEMENTPROXY,1336.61
0OoVmktSP6XQwhSCQS0LtF,IFCDOOR,1849.63
1nVAY8og5DUQW261No7qYZ,IFCWALL,1591.01
2wYho76PDA9vn_AFRLvLEx,IFCWALL,3716.4
0s9hxL8vH4AQpm7LXCLP1c,IFCFURNITURE,480
1Un9ptyoX1vey29ZkM5AbS,IFCBUILDINGELEMENTPROXY,0.19
0K0FV0u6b9L9sDGL7lHFtF,IFCWALL,1905.7
0K0FV0u6b9L9sDGL7lHFog,IFCWALL,24.68
0K0FV0u6b9L9sDGL7lHFje,IFCWALL,34.13
0K0FV0u6b9L9sDGL7lHBRw,IFCBUILDINGELEMENTPROXY,3.38
0K0FV0u6b9L9sDGL7lH9Sd,IFCBUILDINGELEMENTPROXY,16.02
0K0FV0u6b9L9sDGL7lH98G,IFCFURNITURE,480
28fEL2KJH3nefH9oQJhuQo,IFCWALL,31.69
28fEL2KJH3nefH9oQJhuRI,IFCFURNITURE,480
28fEL2KJH3nefH9oQJhuS5,IFCFURNITURE,480
28fEL2KJH3nefH9oQJhuSz,IFCBUILDINGELEMENTPROXY,4.31
28fEL2KJH3nefH9oQJhuSy,IFCWALL,5.85
321qo6Jt58aRGW1V_saw2d,IFCBUILDINGELEMENTPROXY,33.39
321qo6Jt58aRGW1V_sawAU,IFCBUILDINGELEMENTPROXY,3.38
321qo6Jt58aRGW1V_sawAx,IFCWALL,34.13
321qo6Jt58aRGW1V_sawAa,IFCDOOR,1563.45
321qo6Jt58aRGW1V_sawAg,IFCBUILDINGELEMENTPROXY,63.35
321qo6Jt58aRGW1V_sawBW,IFCWALL,30.93
321qo6Jt58aRGW1V_sawBg,IFCWALL,10.76
321qo6Jt58aRGW1V_sawDA,IFCWALL,46.77
1sqRaCGxn09vsPk5LktK3T,IFCBUILDINGELEMENTPROXY,33.39
1sqRaCGxn09vsPk5LktLWD,IFCFURNITURE,480
2gDGg7MA90nQHvffsvVo3q,IFCWINDOW,2707.41
2DrlDkmyDFLerHNnIG0ppd,IFCWINDOW,2707.41
2DrlDkmyDFLerHNnIG0pSU,IFCWALL,174.57
2DrlDkmyDFLerHNnIG0p8g,IFCDOOR,1513.13
0mfm2MdbH0mQRzHv8Eyi4s,IFCDOOR,1457.23
3k0mOVrxHEQhEN_aJoHyvg,IFCWALL,617.76
3k0mOVrxHEQhEN_aJoHzDX,IFCWALL,310.61
0U4XQxUbT6Kgsr80BN4mQy,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mQ$,IFCBUILDINGELEMENTPROXY,2.25
0U4XQxUbT6Kgsr80BN4mQg,IFCWALL,52.54
0U4XQxUbT6Kgsr80BN4mrq,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4ms6,IFCBUILDINGELEMENTPROXY,2.25
0U4XQxUbT6Kgsr80BN4mts,IFCFURNITURE,480
04b3cqL6T7nASkHPv$nogR,IFCWINDOW,4200.8
04b3cqL6T7nASkHPv$nogc,IFCBUILDINGELEMENTPROXY,0.82
04b3cqL6T7nASkHPv$nogt,IFCBUILDINGELEMENTPROXY,0.13
2HJPHz$LL92Ori_VKXvn5R,IFCBUILDINGELEMENTPROXY,0.08
3AQwX$e_j0ZPcGzWWO1ijt,IFCFURNITURE,480
2kTHshO7vEXudOmWyMcPpL,IFCSLAB,87.05
3hI3j47xLFP97ZPHNL_W8v,IFCWALL,415.44
0miuAs27j0Uv$d9Nf9LTcq,IFCBUILDINGELEMENTPROXY,3890.58
22x5a$DvHCAgllJiQ3KlFa,IFCSLAB,253.3
3Ff9G3z7n2P9bWgey4$WlG,IFCWALL,139.28
3Ff9G3z7n2P9bWgey4$X05,IFCWALL,13.43
0$7It6VrT9OAeep1ekDa76,IFCBUILDINGELEMENTPROXY,12.17
0F8MBhrI9DsuFtYcLuUhJ3,IFCWALL,161.54
1YueUxVJH8SwhLiH$TP6tF,IFCWALL,227.83
1YueUxVJH8SwhLiH$TP6lM,IFCWALL,50.51
3Exf$uKEj6vBh5DuRp1RVW,IFCWALL,79.16
1do79UPsT5QgT3kMg0ohre,IFCWALL,35.04
1do79UPsT5QgT3kMg0ohrv,IFCBUILDINGELEMENTPROXY,16.02
1do79UPsT5QgT3kMg0ohrw,IFCBUILDINGELEMENTPROXY,33.39
1do79UPsT5QgT3kMg0ohpa,IFCWALL,43.88
1do79UPsT5QgT3kMg0ohpj,IFCBUILDINGELEMENTPROXY,63.35
1do79UPsT5QgT3kMg0ohui,IFCWALL,112.35
3x08GjNxXAUwp6Nup35kny,IFCFURNITURE,480
3x08GjNxXAUwp6Nup35knw,IFCFURNITURE,480
3x08GjNxXAUwp6Nup35kmJ,IFCFURNITURE,480
2Ytno7yd91dQAhhP73Exwv,IFCDOOR,1457.23
2Ytno7yd91dQAhhP73Exws,IFCWALL,43.88
3eqETIWmT5yuBevKr2XxQQ,IFCBUILDINGELEMENTPROXY,0.19
2_V46gFRv1gwDUl815brMa,IFCWALL,301.83
1osuz$c1TCrANt0okqklmh,IFCWALL,87.92
36PShEEGHF2O7RqMvq2fTG,IFCWALL,191.59
1dhc5rsYj0HOHEPVRTnedq,IFCWALL,19.74
0stYUSRTn5hRP77Rc$SXz4,IFCCOLUMN,376.74
0mlMV$YD96HATmmaM7Gcvj,IFCDOOR,1457.23
0mlMV$YD96HATmmaM7GcRi,IFCDOOR,1457.23
0gAb5d1A120htF0tVYuw2t,IFCWALL,125.56
0UGxX1kPL6sx7IPcItoId9,IFCWALL,107.95
0UGxX1kPL6sx7IPcItoIcC,IFCWALL,155.14
3RKbg7mVv5KOhSWj4h$81d,IFCMEMBER,69.31
3RKbg7mVv5KOhSWj4h$867,IFCMEMBER,216.93
2uA1QuTrD56OjKrY65ZN2I,IFCWINDOW,3470.25
1JU62QTXfD2RUOVIJGrICZ,IFCSLAB,1200
0gNsikZPrFZe6ltc4u6HYY,IFCBUILDINGELEMENTPROXY,400
20$nAMulDBUOEYIGlNrP_a,IFCBUILDINGELEMENTPROXY,400
1soUSmix7eUJFIhB56J_E2,IFCMEMBER,350
0p_ez7$kb1fQ0sr1Uds03i,IFCMEMBER,350
0l1uiLxhf6Sh$CRbsdNO6W,IFCSTAIR,4200
1zaxyAqU13Vwe7hlENZDmL,IFCBUILDINGELEMENTPROXY,400
3IP1NcR8H1yQoZHEVfIro1,IFCBUILDINGELEMENTPROXY,400
2rxIJoCKz1uRo5QAkJ6W3B,IFCRAILING,620
3JySMgFNrCGxX3oAzOKCdB,IFCRAILING,620
2wYho76PDA9vn_AFRLvRWR,IFCSLAB,1200
3scyhg1aT4f8EoxA1HN_Zd,IFCMEMBER,350
11qQrX$zDAqxSsCbLSxNTV,IFCBUILDINGELEMENTPROXY,400
0p_ez7$kb1fQ0sr1Uds03e,IFCRAILING,620
2aCUWJqMTIzsIlaeAYX2Ro,IFCMEMBER,350
2LDPNirxb6Uv4e97Wb9aoV,IFCBUILDINGELEMENTPROXY,400
1dKu5zsdHE_A8Pn$Aaqebz,IFCBUILDINGELEMENTPROXY,400
0d_HunAzzAPg4$RxtR7pkj,IFCRAILING,620
0qRAV6Igf0igbhni4Wcqef,IFCBUILDINGELEMENTPROXY,400
3JySMgFNrCGxX3oAzOKFMp,IFCRAILING,620
112$d87LbAS80iXUHBv_Bh,IFCRAILING,620
02_CiyN659neOqt2G8OlzZ,IFCMEMBER,350
2MGIpRi0XEXwECOTNgozdz,IFCMEMBER,350
2MGIpRi0XEXwECOTNgozdp,IFCMEMBER,350
