entityId,psetName,paramName,valueType,paramValue
23286,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,45.0
23286,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23286,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23369,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,973.8
23369,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1090.7
23369,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23369,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23369,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,322.0
23369,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23369,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23369,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23369,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,55.1
23369,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23369,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23408,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,1132.7
23408,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1268.6
23408,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23408,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23408,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,330.8
23408,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23408,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23408,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23408,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,65.1
23408,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23408,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23446,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,1204.9
23446,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1349.5
23446,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23446,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23446,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,250.8
23446,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23446,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23446,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23446,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,57.3
23446,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23446,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23485,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,760.2
23485,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,851.4
23485,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23485,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23485,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,277.5
23485,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23485,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23485,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23485,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,62.6
23485,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23485,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23524,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,946.6
23524,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1060.2
23524,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23524,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23524,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,289.7
23524,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23524,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23524,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23524,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,54.7
23524,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23524,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23562,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,743.5
23562,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,832.7
23562,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23562,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23562,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,301.9
23562,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23562,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23562,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23562,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,46.8
23562,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23562,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23671,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,77.2
23671,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,86.5
23671,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23671,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23671,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,30.1
23671,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23671,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23671,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23671,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,28.1
23671,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23671,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23768,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,54.2
23768,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,60.7
23768,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23768,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23768,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,80.0
23768,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23768,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23768,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23768,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,27.7
23768,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23768,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23826,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,56.6
23826,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,63.4
23826,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23826,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23826,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,95.5
23826,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23826,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23826,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23826,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,28.8
23826,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23826,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23884,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,65.7
23884,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,73.6
23884,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23884,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23884,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,114.4
23884,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23884,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23884,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23884,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,31.0
23884,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23884,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23992,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,78.9
23992,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,88.4
23992,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23992,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23992,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,48.9
23992,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23992,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23992,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23992,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,24.2
23992,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23992,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24060,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,58.5
24060,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,65.5
24060,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24060,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24060,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,51.2
24060,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24060,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24060,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24060,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,19.3
24060,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24060,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24128,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,56.7
24128,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,63.5
24128,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24128,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24128,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,86.6
24128,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24128,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24128,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24128,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,17.7
24128,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24128,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24186,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,61.9
24186,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,69.3
24186,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24186,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24186,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,103.3
24186,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24186,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24186,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24186,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,32.9
24186,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24186,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24268,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,48.3
24268,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,54.1
24268,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24268,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24268,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,111.1
24268,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24268,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24268,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24268,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,36.0
24268,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24268,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24326,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,82.3
24326,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,92.2
24326,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24326,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24326,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,119.9
24326,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24326,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24326,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24326,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,40.0
24326,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24326,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24408,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,46.4
24408,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,52.0
24408,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24408,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24408,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,42.3
24408,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24408,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24408,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24408,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,34.2
24408,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24408,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24476,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,49.2
24476,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,55.1
24476,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24476,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24476,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,50.1
24476,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24476,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24476,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24476,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,38.3
24476,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24476,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24544,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,59.5
24544,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,66.6
24544,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24544,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24544,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,52.3
24544,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24544,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24544,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24544,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,26.3
24544,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24544,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24596,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,934.7
24596,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1046.9
24596,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24596,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24596,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,331.9
24596,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24596,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24596,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24596,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,72.1
24596,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24596,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24680,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,661.6
24680,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,741.0
24680,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24680,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24680,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,372.0
24680,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24680,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24680,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24680,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,83.6
24680,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24680,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24723,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,796.6
24723,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,892.2
24723,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24723,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24723,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,412.0
24723,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24723,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24723,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24723,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,87.0
24723,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24723,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24768,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,709.1
24768,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,794.2
24768,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24768,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24768,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,358.6
24768,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24768,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24768,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24768,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,77.4
24768,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24768,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
24813,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,789.9
24813,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,884.7
24813,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
24813,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24813,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,315.3
24813,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
24813,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
24813,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
24813,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,52.0
24813,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
24813,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
26941,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,33.9
26941,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,38.0
26941,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
26941,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
26941,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,366.4
26941,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
26941,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
26941,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
26941,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,87.5
26941,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
26941,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
29098,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,38.8
29098,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,43.5
29098,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
29098,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
29098,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,348.6
29098,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
29098,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
29098,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
29098,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,53.3
29098,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
29098,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
29127,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,52.9
29127,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,59.2
29127,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
29127,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
29127,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,347.5
29127,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
29127,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
29127,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
29127,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,46.3
29127,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
29127,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
31241,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,49.2
31241,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,55.1
31241,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
31241,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31241,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,342.0
31241,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
31241,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
31241,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31241,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,57.3
31241,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
31241,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
31313,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,32.3
31313,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,36.2
31313,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
31313,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31313,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,331.9
31313,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
31313,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
